**** =c=150, d=1, r=1 ****
2025-01-25 09:39:20,     93,      61.09,           0,      91.78,        1.52,        0.00,      139.72,      93,     119
**** =c=150, d=1, r=1 ****
2025-01-25 09:40:23,      0,      61.09,           0,        inf,        0.00,        0.00,      147.35,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:41:26,      0,      61.08,           0,        inf,        0.00,        0.00,       74.71,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:42:29,     36,      61.06,           0,     242.92,        0.59,        0.00,      143.22,      36,     138
**** =c=150, d=1, r=1 ****
2025-01-25 09:43:32,      0,      61.08,           0,        inf,        0.00,        0.00,      146.54,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:43:35,      0,       1.08,           0,        inf,        0.00,        0.00,        4.00,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:43:38,      0,       1.09,           0,        inf,        0.00,        0.00,        4.45,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:43:52,      0,      11.07,           0,        inf,        0.00,        0.00,       44.64,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:44:05,      0,      11.06,           0,        inf,        0.00,        0.00,      135.88,       0,     150
**** =c=150, d=1, r=1 ****
2025-01-25 09:44:18,      0,      11.09,           0,        inf,        0.00,        0.00,      135.32,       0,     150
